Country/Region,Month,Year,Daily_Positive_Cases
Kyrgyzstan,2,2020,0.0
Kyrgyzstan,3,2020,3.45
Kyrgyzstan,4,2020,21.3
Kyrgyzstan,5,2020,32.32
Kyrgyzstan,6,2020,125.27
Kyrgyzstan,7,2020,977.39
Kyrgyzstan,8,2020,261.06
Kyrgyzstan,9,2020,92.37
Kyrgyzstan,10,2020,393.84
Kyrgyzstan,11,2020,476.67
Kyrgyzstan,12,2020,253.42
Kyrgyzstan,1,2021,114.65
Kyrgyzstan,2,2021,59.39
Kyrgyzstan,3,2021,73.77
Kyrgyzstan,4,2021,224.57
Kyrgyzstan,5,2021,304.97
Kyrgyzstan,6,2021,675.8
Kyrgyzstan,7,2021,1222.23
Kyrgyzstan,8,2021,414.26
Kyrgyzstan,9,2021,93.27
Kyrgyzstan,10,2021,87.97
Kyrgyzstan,11,2021,69.73
Kyrgyzstan,12,2021,43.16
Kyrgyzstan,1,2022,439.58
Kyrgyzstan,2,2022,78.96
Kyrgyzstan,3,2022,13.16
Kyrgyzstan,4,2022,1.9
Kyrgyzstan,5,2022,0.03
Kyrgyzstan,6,2022,2.0
Kyrgyzstan,7,2022,52.65
Kyrgyzstan,8,2022,97.77
Kyrgyzstan,9,2022,12.23
Kyrgyzstan,10,2022,11.9
Kyrgyzstan,11,2022,2.6
Kyrgyzstan,12,2022,0.87
Kyrgyzstan,1,2023,1.13
Kyrgyzstan,2,2023,1.46
Kyrgyzstan,3,2023,8.33
Laos,1,2020,0.0
Laos,2,2020,0.0
Laos,3,2020,0.29
Laos,4,2020,0.33
Laos,5,2020,0.0
Laos,6,2020,0.0
Laos,7,2020,0.03
Laos,8,2020,0.06
Laos,9,2020,0.03
Laos,10,2020,0.03
Laos,11,2020,0.5
Laos,12,2020,0.06
Laos,1,2021,0.1
Laos,2,2021,0.04
Laos,3,2021,0.13
Laos,4,2021,23.6
Laos,5,2021,37.26
Laos,6,2021,6.97
Laos,7,2021,134.77
Laos,8,2021,281.16
Laos,9,2021,294.37
Laos,10,2021,529.84
Laos,11,2021,1115.57
Laos,12,2021,1203.94
Laos,1,2022,735.26
Laos,2,2022,317.5
Laos,3,2022,1101.77
Laos,4,2022,1019.03
Laos,5,2022,81.29
Laos,6,2022,10.1
Laos,7,2022,30.55
Laos,8,2022,90.32
Laos,9,2022,60.7
Laos,10,2022,12.35
Laos,11,2022,16.7
Laos,12,2022,33.97
Laos,1,2023,5.68
Laos,2,2023,1.5
Laos,3,2023,0.89
Latvia,1,2020,0.0
Latvia,2,2020,0.0
Latvia,3,2020,12.84
Latvia,4,2020,15.33
Latvia,5,2020,6.71
Latvia,6,2020,1.73
Latvia,7,2020,3.65
Latvia,8,2020,5.32
Latvia,9,2020,14.27
Latvia,10,2020,131.29
Latvia,11,2020,372.7
Latvia,12,2020,768.68
Latvia,1,2021,817.32
Latvia,2,2021,712.32
Latvia,3,2021,521.84
Latvia,4,2021,539.83
Latvia,5,2021,472.29
Latvia,6,2021,141.0
Latvia,7,2021,46.26
Latvia,8,2021,121.74
Latvia,9,2021,521.8
Latvia,10,2021,1962.84
Latvia,11,2021,1150.67
Latvia,12,2021,742.42
Latvia,1,2022,3744.84
Latvia,2,2022,9298.43
Latvia,3,2022,4702.42
Latvia,4,2022,770.6
Latvia,5,2022,212.94
Latvia,6,2022,239.43
Latvia,7,2022,836.35
Latvia,8,2022,1206.74
Latvia,9,2022,1037.37
Latvia,10,2022,704.68
Latvia,11,2022,378.4
Latvia,12,2022,334.81
Latvia,1,2023,46.84
Latvia,2,2023,25.61
Latvia,3,2023,28.44
Lebanon,1,2020,0.0
Lebanon,2,2020,0.14
Lebanon,3,2020,15.03
Lebanon,4,2020,8.5
Lebanon,5,2020,15.97
Lebanon,6,2020,18.6
Lebanon,7,2020,89.58
Lebanon,8,2020,411.39
Lebanon,9,2020,744.2
Lebanon,10,2020,1341.74
Lebanon,11,2020,1557.2
Lebanon,12,2020,1727.71
Lebanon,1,2021,3856.42
Lebanon,2,2021,2642.79
Lebanon,3,2021,3011.29
Lebanon,4,2021,1939.27
Lebanon,5,2021,445.48
Lebanon,6,2021,149.27
Lebanon,7,2021,532.71
Lebanon,8,2021,1318.9
Lebanon,9,2021,732.13
Lebanon,10,2021,574.0
Lebanon,11,2021,954.4
Lebanon,12,2021,1847.55
Lebanon,1,2022,6234.77
Lebanon,2,2022,5267.93
Lebanon,3,2022,756.35
Lebanon,4,2022,159.93
Lebanon,5,2022,72.39
Lebanon,6,2022,433.33
Lebanon,7,2022,1989.42
Lebanon,8,2022,1148.61
Lebanon,9,2022,210.9
Lebanon,10,2022,95.94
Lebanon,11,2022,59.37
Lebanon,12,2022,63.06
Lebanon,1,2023,197.55
Lebanon,2,2023,114.32
Lebanon,3,2023,109.78
Lesotho,1,2020,0.0
Lesotho,2,2020,0.0
Lesotho,3,2020,0.0
Lesotho,4,2020,0.0
Lesotho,5,2020,0.06
Lesotho,6,2020,0.83
Lesotho,7,2020,18.61
Lesotho,8,2020,15.52
Lesotho,9,2020,17.0
Lesotho,10,2020,11.55
Lesotho,11,2020,5.2
Lesotho,12,2020,31.77
Lesotho,1,2021,179.68
Lesotho,2,2021,65.25
Lesotho,3,2021,6.94
Lesotho,4,2021,0.83
Lesotho,5,2021,3.23
Lesotho,6,2021,17.1
Lesotho,7,2021,50.45
Lesotho,8,2021,47.97
Lesotho,9,2021,0.0
Lesotho,10,2021,233.55
Lesotho,11,2021,4.8
Lesotho,12,2021,213.84
Lesotho,1,2022,121.55
Lesotho,2,2022,15.57
Lesotho,3,2022,9.61
Lesotho,4,2022,3.5
Lesotho,5,2022,11.06
Lesotho,6,2022,19.33
Lesotho,7,2022,3.29
Lesotho,8,2022,5.35
Lesotho,9,2022,9.47
Lesotho,10,2022,0.0
Lesotho,11,2022,0.0
Lesotho,12,2022,0.0
Lesotho,1,2023,9.68
Lesotho,2,2023,0.0
Lesotho,3,2023,0.0
Liberia,1,2020,0.0
Liberia,2,2020,0.0
Liberia,3,2020,0.19
Liberia,4,2020,4.5
Liberia,5,2020,4.48
Liberia,6,2020,16.33
Liberia,7,2020,13.26
Liberia,8,2020,3.94
Liberia,9,2020,1.2
Liberia,10,2020,2.81
Liberia,11,2020,5.73
Liberia,12,2020,6.52
Liberia,1,2021,4.48
Liberia,2,2021,2.54
Liberia,3,2021,1.39
Liberia,4,2021,1.53
Liberia,5,2021,2.58
Liberia,6,2021,57.37
Liberia,7,2021,48.52
Liberia,8,2021,6.13
Liberia,9,2021,10.7
Liberia,10,2021,0.0
Liberia,11,2021,0.0
Liberia,12,2021,11.71
Liberia,1,2022,32.06
Liberia,2,2022,4.0
Liberia,3,2022,0.52
Liberia,4,2022,1.13
Liberia,5,2022,0.71
Liberia,6,2022,1.37
Liberia,7,2022,1.32
Liberia,8,2022,11.13
Liberia,9,2022,2.6
Liberia,10,2022,1.13
Liberia,11,2022,0.87
Liberia,12,2022,0.68
Liberia,1,2023,0.61
Liberia,2,2023,0.54
Liberia,3,2023,1.44
Libya,1,2020,0.0
Libya,2,2020,0.0
Libya,3,2020,0.32
Libya,4,2020,1.7
Libya,5,2020,3.06
Libya,6,2020,22.27
Libya,7,2020,90.23
Libya,8,2020,333.71
Libya,9,2020,685.3
Libya,10,2020,857.1
Libya,11,2020,723.8
Libya,12,2020,563.48
Libya,1,2021,592.06
Libya,2,2021,525.25
Libya,3,2021,826.42
Libya,4,2021,618.37
Libya,5,2021,266.71
Libya,6,2021,256.6
Libya,7,2021,1794.84
Libya,8,2021,1930.9
Libya,9,2021,1037.07
Libya,10,2021,556.58
Libya,11,2021,509.93
Libya,12,2021,519.29
Libya,1,2022,1320.39
Libya,2,2022,2313.57
Libya,3,2022,234.16
Libya,4,2022,6.63
Libya,5,2022,3.61
Libya,6,2022,4.07
Libya,7,2022,47.52
Libya,8,2022,102.55
Libya,9,2022,6.8
Libya,10,2022,1.84
Libya,11,2022,1.1
Libya,12,2022,1.87
Libya,1,2023,0.65
Libya,2,2023,0.43
Libya,3,2023,1.44
Liechtenstein,1,2020,0.0
Liechtenstein,2,2020,0.0
Liechtenstein,3,2020,2.23
Liechtenstein,4,2020,0.47
Liechtenstein,5,2020,0.0
Liechtenstein,6,2020,0.0
Liechtenstein,7,2020,0.19
Liechtenstein,8,2020,0.61
Liechtenstein,9,2020,0.4
Liechtenstein,10,2020,14.71
Liechtenstein,11,2020,24.53
Liechtenstein,12,2020,29.32
Liechtenstein,1,2021,11.1
Liechtenstein,2,2021,2.96
Liechtenstein,3,2021,3.39
Liechtenstein,4,2021,8.93
Liechtenstein,5,2021,2.65
Liechtenstein,6,2021,0.93
Liechtenstein,7,2021,1.81
Liechtenstein,8,2021,6.58
Liechtenstein,9,2021,5.53
Liechtenstein,10,2021,3.39
Liechtenstein,11,2021,33.87
Liechtenstein,12,2021,46.87
Liechtenstein,1,2022,90.23
Liechtenstein,2,2022,109.75
Liechtenstein,3,2022,141.19
Liechtenstein,4,2022,26.9
Liechtenstein,5,2022,9.16
Liechtenstein,6,2022,14.47
Liechtenstein,7,2022,25.0
Liechtenstein,8,2022,15.58
Liechtenstein,9,2022,18.4
Liechtenstein,10,2022,29.45
Liechtenstein,11,2022,10.3
Liechtenstein,12,2022,11.0
Liechtenstein,1,2023,2.35
Liechtenstein,2,2023,2.57
Liechtenstein,3,2023,1.22
Lithuania,1,2020,0.0
Lithuania,2,2020,0.0
Lithuania,3,2020,11.39
Lithuania,4,2020,31.93
Lithuania,5,2020,9.52
Lithuania,6,2020,4.73
Lithuania,7,2020,8.65
Lithuania,8,2020,27.39
Lithuania,9,2020,63.13
Lithuania,10,2020,352.9
Lithuania,11,2020,1559.97
Lithuania,12,2020,2663.03
Lithuania,1,2021,1270.84
Lithuania,2,2021,525.54
Lithuania,3,2021,547.03
Lithuania,4,2021,1044.57
Lithuania,5,2021,880.65
Lithuania,6,2021,146.53
Lithuania,7,2021,130.45
Lithuania,8,2021,524.61
Lithuania,9,2021,1103.07
Lithuania,10,2021,2524.39
Lithuania,11,2021,2096.93
Lithuania,12,2021,1635.81
Lithuania,1,2022,5830.03
Lithuania,2,2022,9311.25
Lithuania,3,2022,4675.16
Lithuania,4,2022,1306.33
Lithuania,5,2022,158.74
Lithuania,6,2022,207.73
Lithuania,7,2022,718.58
Lithuania,8,2022,1125.97
Lithuania,9,2022,1061.03
Lithuania,10,2022,577.03
Lithuania,11,2022,267.67
Lithuania,12,2022,396.71
Lithuania,1,2023,261.9
Lithuania,2,2023,294.89
Lithuania,3,2023,299.78
Luxembourg,1,2020,0.0
Luxembourg,2,2020,0.03
Luxembourg,3,2020,70.23
Luxembourg,4,2020,53.53
Luxembourg,5,2020,7.55
Luxembourg,6,2020,9.37
Luxembourg,7,2020,77.29
Luxembourg,8,2020,39.77
Luxembourg,9,2020,19.37
Luxembourg,10,2020,278.23
Luxembourg,11,2020,584.8
Luxembourg,12,2020,378.61
Luxembourg,1,2021,128.16
Luxembourg,2,2021,168.64
Luxembourg,3,2021,210.71
Luxembourg,4,2021,185.43
Luxembourg,5,2021,87.97
Luxembourg,6,2021,28.5
Luxembourg,7,2021,99.45
Luxembourg,8,2021,60.97
Luxembourg,9,2021,81.97
Luxembourg,10,2021,111.74
Luxembourg,11,2021,249.93
Luxembourg,12,2021,470.48
Luxembourg,1,2022,1749.0
Luxembourg,2,2022,899.71
Luxembourg,3,2022,1053.35
Luxembourg,4,2022,734.17
Luxembourg,5,2022,325.13
Luxembourg,6,2022,515.07
Luxembourg,7,2022,608.55
Luxembourg,8,2022,147.58
Luxembourg,9,2022,164.37
Luxembourg,10,2022,337.52
Luxembourg,11,2022,154.07
Luxembourg,12,2022,158.16
Luxembourg,1,2023,96.29
Luxembourg,2,2023,43.36
Luxembourg,3,2023,158.0
Madagascar,1,2020,0.0
Madagascar,2,2020,0.0
Madagascar,3,2020,1.84
Madagascar,4,2020,2.37
Madagascar,5,2020,20.74
Madagascar,6,2020,48.1
Madagascar,7,2020,279.16
Madagascar,8,2020,128.87
Madagascar,9,2020,51.5
Madagascar,10,2020,22.68
Madagascar,11,2020,7.67
Madagascar,12,2020,12.03
Madagascar,1,2021,43.58
Madagascar,2,2021,27.36
Madagascar,3,2021,148.23
Madagascar,4,2021,419.6
Madagascar,5,2021,139.61
Madagascar,6,2021,29.13
Madagascar,7,2021,14.42
Madagascar,8,2021,6.65
Madagascar,9,2021,0.97
Madagascar,10,2021,23.48
Madagascar,11,2021,23.47
Madagascar,12,2021,191.9
Madagascar,1,2022,291.61
Madagascar,2,2022,155.0
Madagascar,3,2022,11.29
Madagascar,4,2022,4.77
Madagascar,5,2022,7.26
Madagascar,6,2022,33.47
Madagascar,7,2022,35.81
Madagascar,8,2022,4.35
Madagascar,9,2022,1.67
Madagascar,10,2022,2.35
Madagascar,11,2022,17.0
Madagascar,12,2022,15.35
Madagascar,1,2023,2.97
Madagascar,2,2023,1.36
Madagascar,3,2023,2.67
Malawi,1,2020,0.0
Malawi,2,2020,0.0
Malawi,3,2020,0.0
Malawi,4,2020,1.23
Malawi,5,2020,7.97
Malawi,6,2020,31.33
Malawi,7,2020,92.06
Malawi,8,2020,48.0
Malawi,9,2020,6.9
Malawi,10,2020,5.06
Malawi,11,2020,3.27
Malawi,12,2020,17.9
Malawi,1,2021,560.65
Malawi,2,2021,285.07
Malawi,3,2021,51.81
Malawi,4,2021,17.57
Malawi,5,2021,8.39
Malawi,6,2021,59.6
Malawi,7,2021,523.26
Malawi,8,2021,262.81
Malawi,9,2021,36.2
Malawi,10,2021,6.97
Malawi,11,2021,4.0
Malawi,12,2021,424.48
Malawi,1,2022,303.23
Malawi,2,2022,30.86
Malawi,3,2022,9.71
Malawi,4,2022,4.7
Malawi,5,2022,6.58
Malawi,6,2022,17.37
Malawi,7,2022,29.16
Malawi,8,2022,14.52
Malawi,9,2022,5.6
Malawi,10,2022,1.45
Malawi,11,2022,0.87
Malawi,12,2022,3.9
Malawi,1,2023,10.94
Malawi,2,2023,4.36
Malawi,3,2023,2.89
Malaysia,1,2020,0.8
Malaysia,2,2020,0.72
Malaysia,3,2020,88.29
Malaysia,4,2020,107.87
Malaysia,5,2020,58.61
Malaysia,6,2020,27.33
Malaysia,7,2020,10.87
Malaysia,8,2020,11.74
Malaysia,9,2020,62.8
Malaysia,10,2020,655.61
Malaysia,11,2020,1138.3
Malaysia,12,2020,1526.23
Malaysia,1,2021,3288.68
Malaysia,2,2021,3064.04
Malaysia,3,2021,1443.48
Malaysia,4,2021,2107.1
Malaysia,5,2021,5278.84
Malaysia,6,2021,5987.4
Malaysia,7,2021,11654.61
Malaysia,8,2021,20418.77
Malaysia,9,2021,16648.03
Malaysia,10,2021,7288.61
Malaysia,11,2021,5371.33
Malaysia,12,2021,4042.06
Malaysia,1,2022,3634.58
Malaysia,2,2022,20427.79
Malaysia,3,2022,24489.77
Malaysia,4,2022,8202.83
Malaysia,5,2022,1887.29
Malaysia,6,2022,1984.83
Malaysia,7,2022,3677.35
Malaysia,8,2022,3308.74
Malaysia,9,2022,1941.83
Malaysia,10,2022,2002.74
Malaysia,11,2022,2973.47
Malaysia,12,2022,1113.19
Malaysia,1,2023,319.87
Malaysia,2,2023,221.36
Malaysia,3,2023,214.11
Maldives,1,2020,0.0
Maldives,2,2020,0.0
Maldives,3,2020,0.58
Maldives,4,2020,15.0
Maldives,5,2020,42.1
Maldives,6,2020,19.6
Maldives,7,2020,46.19
Maldives,8,2020,129.39
Maldives,9,2020,82.9
Maldives,10,2020,44.13
Maldives,11,2020,45.07
Maldives,12,2020,24.06
Maldives,1,2021,67.23
Maldives,2,2021,141.14
Maldives,3,2021,138.26
Maldives,4,2021,191.87
Maldives,5,2021,1114.87
Maldives,6,2021,313.4
Maldives,7,2021,117.23
Maldives,8,2021,118.71
Maldives,9,2021,123.23
Maldives,10,2021,91.26
Maldives,11,2021,133.73
Maldives,12,2021,130.65
Maldives,1,2022,1392.9
Maldives,2,2022,1118.29
Maldives,3,2022,219.61
Maldives,4,2022,72.37
Maldives,5,2022,18.77
Maldives,6,2022,61.1
Maldives,7,2022,87.61
Maldives,8,2022,17.87
Maldives,9,2022,6.2
Maldives,10,2022,10.39
Maldives,11,2022,8.47
Maldives,12,2022,1.94
Maldives,1,2023,1.19
Maldives,2,2023,0.61
Maldives,3,2023,0.67
Mali,1,2020,0.0
Mali,2,2020,0.0
Mali,3,2020,0.9
Mali,4,2020,15.4
Mali,5,2020,25.0
Mali,6,2020,30.53
Mali,7,2020,11.42
Mali,8,2020,7.77
Mali,9,2020,11.4
Mali,10,2020,14.06
Mali,11,2020,38.53
Mali,12,2020,76.77
Mali,1,2021,32.29
Mali,2,2021,10.18
Mali,3,2021,53.74
Mali,4,2021,127.2
Mali,5,2021,13.19
Mali,6,2021,5.3
Mali,7,2021,5.1
Mali,8,2021,9.84
Mali,9,2021,11.0
Mali,10,2021,27.55
Mali,11,2021,45.37
Mali,12,2021,115.29
Mali,1,2022,291.74
Mali,2,2022,11.75
Mali,3,2022,3.32
Mali,4,2022,11.63
Mali,5,2022,8.52
Mali,6,2022,2.27
Mali,7,2022,2.03
Mali,8,2022,5.94
Mali,9,2022,40.87
Mali,10,2022,3.06
Mali,11,2022,0.9
Mali,12,2022,0.32
Mali,1,2023,0.42
Mali,2,2023,8.39
Mali,3,2023,4.89
Malta,1,2020,0.0
Malta,2,2020,0.0
Malta,3,2020,5.45
Malta,4,2020,9.87
Malta,5,2020,4.94
Malta,6,2020,1.73
Malta,7,2020,4.97
Malta,8,2020,34.16
Malta,9,2020,39.17
Malta,10,2020,96.26
Malta,11,2020,127.7
Malta,12,2020,93.58
Malta,1,2021,165.45
Malta,2,2021,163.54
Malta,3,2021,211.32
Malta,4,2021,41.97
Malta,5,2021,7.84
Malta,6,2021,2.93
Malta,7,2021,118.45
Malta,8,2021,60.52
Malta,9,2021,32.6
Malta,10,2021,16.26
Malta,11,2021,59.4
Malta,12,2021,420.58
Malta,1,2022,491.74
Malta,2,2022,127.07
Malta,3,2022,266.58
Malta,4,2022,406.73
Malta,5,2022,96.81
Malta,6,2022,279.67
Malta,7,2022,312.77
Malta,8,2022,39.42
Malta,9,2022,21.4
Malta,10,2022,21.19
Malta,11,2022,15.63
Malta,12,2022,18.26
Malta,1,2023,21.87
Malta,2,2023,14.82
Malta,3,2023,14.78
Marshall Islands,1,2020,0.0
Marshall Islands,2,2020,0.0
Marshall Islands,3,2020,0.0
Marshall Islands,4,2020,0.0
Marshall Islands,5,2020,0.0
Marshall Islands,6,2020,0.0
Marshall Islands,7,2020,0.0
Marshall Islands,8,2020,0.0
Marshall Islands,9,2020,0.0
Marshall Islands,10,2020,0.06
Marshall Islands,11,2020,0.07
Marshall Islands,12,2020,0.0
Marshall Islands,1,2021,0.0
Marshall Islands,2,2021,0.0
Marshall Islands,3,2021,0.0
Marshall Islands,4,2021,0.0
Marshall Islands,5,2021,0.0
Marshall Islands,6,2021,0.0
Marshall Islands,7,2021,0.0
Marshall Islands,8,2021,0.0
Marshall Islands,9,2021,0.0
Marshall Islands,10,2021,0.0
Marshall Islands,11,2021,0.0
Marshall Islands,12,2021,0.0
Marshall Islands,1,2022,0.1
Marshall Islands,2,2022,0.0
Marshall Islands,3,2022,0.0
Marshall Islands,4,2022,0.33
Marshall Islands,5,2022,0.0
Marshall Islands,6,2022,0.03
Marshall Islands,7,2022,1.48
Marshall Islands,8,2022,483.16
Marshall Islands,9,2022,8.77
Marshall Islands,10,2022,2.71
Marshall Islands,11,2022,5.07
Marshall Islands,12,2022,0.19
Marshall Islands,1,2023,1.19
Marshall Islands,2,2023,0.5
Marshall Islands,3,2023,5.67
Mauritania,1,2020,0.0
Mauritania,2,2020,0.0
Mauritania,3,2020,0.19
Mauritania,4,2020,0.07
Mauritania,5,2020,16.84
Mauritania,6,2020,127.77
Mauritania,7,2020,62.81
Mauritania,8,2020,23.81
Mauritania,9,2020,15.13
Mauritania,10,2020,6.48
Mauritania,11,2020,29.93
Mauritania,12,2020,185.9
Mauritania,1,2021,73.26
Mauritania,2,2021,20.43
Mauritania,3,2021,20.65
Mauritania,4,2021,18.5
Mauritania,5,2021,36.94
Mauritania,6,2021,42.03
Mauritania,7,2021,157.52
Mauritania,8,2021,254.48
Mauritania,9,2021,81.67
Mauritania,10,2021,41.61
Mauritania,11,2021,64.87
Mauritania,12,2021,71.19
Mauritania,1,2022,540.97
Mauritania,2,2022,13.93
Mauritania,3,2022,1.16
Mauritania,4,2022,1.37
Mauritania,5,2022,13.9
Mauritania,6,2022,22.43
Mauritania,7,2022,88.97
Mauritania,8,2022,6.23
Mauritania,9,2022,1.67
Mauritania,10,2022,17.71
Mauritania,11,2022,1.87
Mauritania,12,2022,0.16
Mauritania,1,2023,7.74
Mauritania,2,2023,0.07
Mauritania,3,2023,0.11
Mauritius,1,2020,0.0
Mauritius,2,2020,0.0
Mauritius,3,2020,4.03
Mauritius,4,2020,6.9
Mauritius,5,2020,0.1
Mauritius,6,2020,0.2
Mauritius,7,2020,0.1
Mauritius,8,2020,0.35
Mauritius,9,2020,0.87
Mauritius,10,2020,1.94
Mauritius,11,2020,2.1
Mauritius,12,2020,0.74
Mauritius,1,2021,1.32
Mauritius,2,2021,1.5
Mauritius,3,2021,11.39
Mauritius,4,2021,8.1
Mauritius,5,2021,6.61
Mauritius,6,2021,16.23
Mauritius,7,2021,74.71
Mauritius,8,2021,208.45
Mauritius,9,2021,167.3
Mauritius,10,2021,230.87
Mauritius,11,2021,1092.73
Mauritius,12,2021,414.39
Mauritius,1,2022,1208.23
Mauritius,2,2022,2203.89
Mauritius,3,2022,1377.39
Mauritius,4,2022,333.37
Mauritius,5,2022,178.0
Mauritius,6,2022,172.47
Mauritius,7,2022,445.61
Mauritius,8,2022,374.26
Mauritius,9,2022,206.53
Mauritius,10,2022,85.58
Mauritius,11,2022,371.83
Mauritius,12,2022,436.26
Mauritius,1,2023,149.1
Mauritius,2,2023,29.93
Mauritius,3,2023,66.89
Mexico,1,2020,0.0
Mexico,2,2020,0.14
Mexico,3,2020,39.06
Mexico,4,2020,600.3
Mexico,5,2020,2304.52
Mexico,6,2020,4514.17
Mexico,7,2020,6404.77
Mexico,8,2020,5642.68
Mexico,9,2020,4788.53
Mexico,10,2020,5862.77
Mexico,11,2020,6286.03
Mexico,12,2020,10082.29
Mexico,1,2021,14134.39
Mexico,2,2021,7952.79
Mexico,3,2021,4901.58
Mexico,4,2021,3528.93
Mexico,5,2021,2225.39
Mexico,6,2021,3517.57
Mexico,7,2021,10612.35
Mexico,8,2021,16263.16
Mexico,9,2021,10393.77
Mexico,10,2021,4612.52
Mexico,11,2021,2578.5
Mexico,12,2021,3069.58
Mexico,1,2022,31060.23
Mexico,2,2022,20215.68
Mexico,3,2022,4867.94
Mexico,4,2022,2671.5
Mexico,5,2022,1170.87
Mexico,6,2022,8620.83
Mexico,7,2022,21846.61
Mexico,8,2022,9763.32
Mexico,9,2022,2489.97
Mexico,10,2022,706.29
Mexico,11,2022,477.97
Mexico,12,2022,3516.9
Mexico,1,2023,4315.65
Mexico,2,2023,2970.61
Mexico,3,2023,3557.22
Micronesia,1,2020,0.0
Micronesia,2,2020,0.0
Micronesia,3,2020,0.0
Micronesia,4,2020,0.0
Micronesia,5,2020,0.0
Micronesia,6,2020,0.0
Micronesia,7,2020,0.0
Micronesia,8,2020,0.0
Micronesia,9,2020,0.0
Micronesia,10,2020,0.0
Micronesia,11,2020,0.0
Micronesia,12,2020,0.0
Micronesia,1,2021,0.03
Micronesia,2,2021,0.0
Micronesia,3,2021,0.0
Micronesia,4,2021,0.0
Micronesia,5,2021,0.0
Micronesia,6,2021,0.0
Micronesia,7,2021,0.0
Micronesia,8,2021,0.0
Micronesia,9,2021,0.0
Micronesia,10,2021,0.0
Micronesia,11,2021,0.0
Micronesia,12,2021,0.0
Micronesia,1,2022,0.0
Micronesia,2,2022,0.0
Micronesia,3,2022,0.0
Micronesia,4,2022,0.13
Micronesia,5,2022,0.81
Micronesia,6,2022,0.27
Micronesia,7,2022,138.16
Micronesia,8,2022,109.87
Micronesia,9,2022,102.9
Micronesia,10,2022,367.39
Micronesia,11,2022,0.0
Micronesia,12,2022,0.0
Micronesia,1,2023,15.26
Micronesia,2,2023,35.54
Micronesia,3,2023,30.78
Moldova,1,2020,0.0
Moldova,2,2020,0.0
Moldova,3,2020,11.39
Moldova,4,2020,118.13
Moldova,5,2020,140.45
Moldova,6,2020,278.73
Moldova,7,2020,261.94
Moldova,8,2020,393.13
Moldova,9,2020,537.4
Moldova,10,2020,741.87
Moldova,11,2020,1044.13
Moldova,12,2020,1208.19
Moldova,1,2021,483.42
Moldova,2,2021,916.04
Moldova,3,2021,1444.77
Moldova,4,2021,686.53
Moldova,5,2021,140.29
Moldova,6,2021,51.6
Moldova,7,2021,88.52
Moldova,8,2021,259.61
Moldova,9,2021,895.53
Moldova,10,2021,1399.23
Moldova,11,2021,866.87
Moldova,12,2021,399.39
Moldova,1,2022,2082.03
Moldova,2,2022,2182.21
Moldova,3,2022,375.55
Moldova,4,2022,118.13
Moldova,5,2022,58.29
Moldova,6,2022,50.93
Moldova,7,2022,382.77
Moldova,8,2022,1382.74
Moldova,9,2022,479.5
Moldova,10,2022,122.87
Moldova,11,2022,60.9
Moldova,12,2022,47.65
Moldova,1,2023,68.48
Moldova,2,2023,181.32
Moldova,3,2023,821.11
Monaco,1,2020,0.0
Monaco,2,2020,0.03
Monaco,3,2020,1.65
Monaco,4,2020,1.43
Monaco,5,2020,0.13
Monaco,6,2020,0.13
Monaco,7,2020,0.55
Monaco,8,2020,1.1
Monaco,9,2020,2.13
Monaco,10,2020,4.55
Monaco,11,2020,8.33
Monaco,12,2020,8.58
Monaco,1,2021,19.81
Monaco,2,2021,16.68
Monaco,3,2021,10.71
Monaco,4,2021,5.53
Monaco,5,2021,1.61
Monaco,6,2021,2.43
Monaco,7,2021,10.06
Monaco,8,2021,10.06
Monaco,9,2021,3.77
Monaco,10,2021,3.23
Monaco,11,2021,10.8
Monaco,12,2021,40.23
Monaco,1,2022,103.16
Monaco,2,2022,42.0
Monaco,3,2022,45.13
Monaco,4,2022,33.73
Monaco,5,2022,14.39
Monaco,6,2022,26.33
Monaco,7,2022,33.97
Monaco,8,2022,10.32
Monaco,9,2022,8.1
Monaco,10,2022,11.0
Monaco,11,2022,15.97
Monaco,12,2022,16.32
Monaco,1,2023,3.71
Monaco,2,2023,1.61
Monaco,3,2023,1.44
Mongolia,1,2020,0.0
Mongolia,2,2020,0.0
Mongolia,3,2020,0.39
Mongolia,4,2020,0.87
Mongolia,5,2020,4.55
Mongolia,6,2020,1.37
Mongolia,7,2020,2.29
Mongolia,8,2020,0.32
Mongolia,9,2020,0.4
Mongolia,10,2020,0.87
Mongolia,11,2020,14.8
Mongolia,12,2020,13.26
Mongolia,1,2021,18.84
Mongolia,2,2021,40.29
Mongolia,3,2021,178.71
Mongolia,4,2021,917.73
Mongolia,5,2021,724.52
Mongolia,6,2021,1901.3
Mongolia,7,2021,1602.23
Mongolia,8,2021,1576.39
Mongolia,9,2021,5616.07
Mongolia,10,2021,6719.45
Mongolia,11,2021,2586.73
Mongolia,12,2021,781.26
Mongolia,1,2022,4813.77
Mongolia,2,2022,2368.18
Mongolia,3,2022,355.84
Mongolia,4,2022,53.1
Mongolia,5,2022,138.45
Mongolia,6,2022,117.1
Mongolia,7,2022,487.23
Mongolia,8,2022,1137.74
Mongolia,9,2022,130.13
Mongolia,10,2022,63.19
Mongolia,11,2022,264.8
Mongolia,12,2022,467.71
Mongolia,1,2023,19.52
Mongolia,2,2023,0.89
Mongolia,3,2023,0.44
Montenegro,1,2020,0.0
Montenegro,2,2020,0.0
Montenegro,3,2020,3.52
Montenegro,4,2020,7.1
